,SRANK,GRANK,OBJECTID,ELSUBID,ELCODE,SNAME,SCOMNAME,SRANK_CHGD,SRANK_RVWD,EO_TRACK,USESA,SPROT,PBSSTATUS,PBSDATE,PBSQUAL,SGCN,SGCN_COM,SENSITV_SP,ER_RULE,MOD_BY,MOD_DATE,CHG_TYPE,CHG_INFO,CHG_SRC,EXPT_DATE,Rounded_GRANK,Rounded_SRANK,temp_taxostatus,GRANK_rounded,SRANK_rounded,rank_score,resp_score,rarity_score
1031,S2,G5,4497,15396,PMLIL20040,Trillium cernuum,Nodding Trillium,,,Y,,N,PT,1238803200.0,RPF: 2009-04-04,,,Y,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.052,0.012987012987
1032,S2,G4,7635,478977,NBMUS6Z250,Sphagnum inundatum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G4,S2,,G4,S2,0.6,0.0,
1033,S2,G5,4085,15037,PMCYP033R0,Carex diandra,Lesser Panicled Sedge,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.017,0.0344827586207
1034,S2,G5,4085,15037,PMCYP033R0,Carex diandra,Lesser Panicled Sedge,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.017,0.0344827586207
1035,S2,G5,2992,13906,PDFAG05200,Quercus shumardii,Shumard's Oak,,,Y,,PE,PE,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.013,0.037037037037
1036,S2,G5,2992,13906,PDFAG05200,Quercus shumardii,Shumard's Oak,,,Y,,PE,PE,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.013,0.037037037037
1037,S2,G5,4224,15179,PMCYP061U0,Cyperus lancastriensis,Many-flowered Umbrella Sedge,,,Y,,N,PT,1236124800.0,"4 extant sites, successional species (VPTC Members, 2009-03-04); TUXF: 1998-03-28, VPTC",,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.026,0.333333333333
1038,S2,G5,4224,15179,PMCYP061U0,Cyperus lancastriensis,Many-flowered Umbrella Sedge,,,Y,,N,PT,1236124800.0,"4 extant sites, successional species (VPTC Members, 2009-03-04); TUXF: 1998-03-28, VPTC",,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.026,0.333333333333
1039,S2,G5,7420,478758,NBMUS35010,Gymnostomum aeruginosum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1040,S2,G5,7420,478758,NBMUS35010,Gymnostomum aeruginosum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1041,S2,G5,3215,14132,PDLNT02030,Utricularia cornuta,Horned Bladderwort,,,Y,,N,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.024,0.030303030303
1042,S2,G5,3215,14132,PDLNT02030,Utricularia cornuta,Horned Bladderwort,,,Y,,N,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.024,0.030303030303
1043,S2,G5,3971,14901,PDVIS030E0,Arceuthobium pusillum,Dwarf Mistletoe,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.02,0.0416666666667
1044,S2,G5,3971,14901,PDVIS030E0,Arceuthobium pusillum,Dwarf Mistletoe,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.02,0.0416666666667
1045,S2,G5,7467,478805,NBMUS81060,Plagiomnium drummondii,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1046,S2,G5,7467,478805,NBMUS81060,Plagiomnium drummondii,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1047,S2,G5,7489,478827,NBMUS07030,Amphidium mougeotii,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1048,S2,G5,7489,478827,NBMUS07030,Amphidium mougeotii,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1049,S2,G5,3257,14174,PDMNY03020,Nymphoides cordata,Floating-heart,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.015,0.05
1050,S2,G5,3257,14174,PDMNY03020,Nymphoides cordata,Floating-heart,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.015,0.05
1051,S2,G5,2812,13705,PDCUS01170,Cuscuta polygonorum,Smartweed Dodder,,,Y,,TU,PT,1238803200.0,RPF: 2009-04-04,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.13,0.142857142857
1052,S2,G5,2812,13705,PDCUS01170,Cuscuta polygonorum,Smartweed Dodder,,,Y,,TU,PT,1238803200.0,RPF: 2009-04-04,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.13,0.142857142857
1053,S2,G5,4499,15398,PMLIL200B0,Trillium flexipes,Declined Trillium,,,Y,,TU,PT,1238803200.0,RPF: 2009-04-04,,,Y,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.043,0.0555555555556
1054,S2,G5,4499,15398,PMLIL200B0,Trillium flexipes,Declined Trillium,,,Y,,TU,PT,1238803200.0,RPF: 2009-04-04,,,Y,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.043,0.0555555555556
1055,S2,G5,4342,15235,PMCYP0Q012,Schoenoplectus acutus,Hard-stemmed Bulrush,,,Y,,PE,PE,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.003,0.142857142857
1056,S2,G5,4342,15235,PMCYP0Q012,Schoenoplectus acutus,Hard-stemmed Bulrush,,,Y,,PE,PE,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.003,0.142857142857
1057,S2,G5,2065,12953,PDASC02240,Asclepias verticillata,Whorled Milkweed,,,Y,,,PT,1365811200.0,VPTC: 2013-04-13,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.012,0.1
1058,S2,G5,2065,12953,PDASC02240,Asclepias verticillata,Whorled Milkweed,,,Y,,,PT,1365811200.0,VPTC: 2013-04-13,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.012,0.1
1059,S2,G5,4540,15507,PMPOA0K0V0,Aristida purpurascens,Arrow-feathered Three Awned,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.011,0.1
1060,S2,G5,4540,15507,PMPOA0K0V0,Aristida purpurascens,Arrow-feathered Three Awned,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.011,0.1
1061,S2,G5,3694,14616,PDROS1K720,Rubus setosus,Small Bristleberry,,,Y,,TU,PE,1236124800.0,"Last collected by Rhoads in Erie County, 2004, previous last record is 1963 (VPTC Members, 2009-03-04); TUTF: 1998-11-13, VPTC",,,N,EXCLUDE from ER per DCNR 2019-01-02 (P19BOW01).,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.047,0.2
1062,S2,G5,3694,14616,PDROS1K720,Rubus setosus,Small Bristleberry,,,Y,,TU,PE,1236124800.0,"Last collected by Rhoads in Erie County, 2004, previous last record is 1963 (VPTC Members, 2009-03-04); TUTF: 1998-11-13, VPTC",,,N,EXCLUDE from ER per DCNR 2019-01-02 (P19BOW01).,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.047,0.2
1063,S2,G5,2565,13452,PDCAM0E0C0,Lobelia dortmanna,Water Lobelia,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.029,0.0625
1064,S2,G5,2565,13452,PDCAM0E0C0,Lobelia dortmanna,Water Lobelia,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.029,0.0625
1065,S2,G5,4400,15297,PMJUN010E0,Juncus brachycephalus,Small-headed Rush,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.052,0.0909090909091
1066,S2,G5,4400,15297,PMJUN010E0,Juncus brachycephalus,Small-headed Rush,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.052,0.0909090909091
1067,S2,G5?,7602,478942,NBMUS3K010,Homalotheciella subcapillata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1068,S2,G5T5,2765,13658,PDCPR05021,Symphoricarpos albus var. albus,,,,Y,,,PT,1365811200.0,"VPTC 2013-04-13: PT.  Special Population, VPTC 2009-10-11",,,N,EXCLUDE,,,,,,28-Feb-22,T5,S2,in biotics,T5,S2,0.5,0.028,0.111111111111
1069,S2,G5,7383,478721,NBMUS6Z1U0,Sphagnum subtile,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,0.333333333333
1070,S2,G5,7383,478721,NBMUS6Z1U0,Sphagnum subtile,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,0.333333333333
1071,S2,G5,4051,15002,PMCYP031M0,Carex bebbii,Bebb's Sedge,,,Y,,PE,PT,1302307200.0,Formerly PE.,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.011,0.0588235294118
1072,S2,G5,4051,15002,PMCYP031M0,Carex bebbii,Bebb's Sedge,,,Y,,PE,PT,1302307200.0,Formerly PE.,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.011,0.0588235294118
1073,S2,G5,7279,478615,NBMUS0Z0Z0,Brachythecium curtum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1074,S2,G5,7279,478615,NBMUS0Z0Z0,Brachythecium curtum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1075,S2,G5T4,2708,13597,PDCLU030X2,Hypericum stragulum,St Andrew's-cross,,,Y,,N,PT,1236124800.0,"9 or 10 extant sites, total of about 1500 plants (VPTC Members, 2009-03-04); TUTF: 1997-03-22, VPTC",,,N,,,,,,,28-Feb-22,T4,S2,in biotics,T4,S2,0.6,0.029,0.0416666666667
1076,S2,G5,2930,13825,PDFAB250C0,Lathyrus japonicus,Beach Peavine,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.013,0.25
1077,S2,G5,2930,13825,PDFAB250C0,Lathyrus japonicus,Beach Peavine,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.013,0.25
1078,S2,G3,2481,13368,PDBRA061D0,Arabis patens,Spreading Rockcress,,,Y,,N,PT,891043200.0,"TF: 1998-03-28, VPTC",,,N,,,,,,,28-Feb-22,G3,S2,in biotics,G3,S2,0.9,0.332,0.0714285714286
1079,S2,G3G5,4701,15676,PMPOA4K2A0,Panicum tuckermanii,Tuckerman's Panic-grass,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G4,S2,in biotics,G4,S2,0.6,0.0,0.25
1080,S2,G5,4294,15186,PMCYP06360,Cyperus schweinitzii,Schweinitz's Flatsedge,,,Y,,PR,PR,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.007,0.166666666667
1081,S2,G5,4294,15186,PMCYP06360,Cyperus schweinitzii,Schweinitz's Flatsedge,,,Y,,PR,PR,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.007,0.166666666667
1082,S2,G5,3807,14731,PDSCR05010,Aureolaria flava,,,,Y,,,PT,1365811200.0,"VPTC 2013-04-13: PT; Special Population, VPTC 2009-10-11",,,N,EXCLUDE,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.061,0.0769230769231
1083,S2,G5,3807,14731,PDSCR05010,Aureolaria flava,,,,Y,,,PT,1365811200.0,"VPTC 2013-04-13: PT; Special Population, VPTC 2009-10-11",,,N,EXCLUDE,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.061,0.0769230769231
1084,S2,G5,4790,15769,PMPOT03050,Potamogeton confervoides,Tuckerman's Pondweed,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.017,0.0666666666667
1085,S2,G5,4790,15769,PMPOT03050,Potamogeton confervoides,Tuckerman's Pondweed,,,Y,,PT,PT,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.017,0.0666666666667
1086,S2,G5,7191,478526,NBMUS0Z020,Brachythecium acutum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1087,S2,G5,7191,478526,NBMUS0Z020,Brachythecium acutum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1088,S2,G5,4304,15196,PMCYP090K0,Eleocharis elliptica,Slender Spike-rush,,,Y,,PE,PE,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.025,0.0714285714286
1089,S2,G5,4304,15196,PMCYP090K0,Eleocharis elliptica,Slender Spike-rush,,,Y,,PE,PE,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.025,0.0714285714286
1090,S2?,G5,4054,15005,PMCYP03220,Carex brevior,A Sedge,,,Y,,N,PT,1236124800.0,"4 extant sites, few plants, variety of habitats (VPTC Members, 2009-03-04); TUTHF: 1998-03-28, VPTC",,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.01,0.166666666667
1091,S2?,G5,4054,15005,PMCYP03220,Carex brevior,A Sedge,,,Y,,N,PT,1236124800.0,"4 extant sites, few plants, variety of habitats (VPTC Members, 2009-03-04); TUTHF: 1998-03-28, VPTC",,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.01,0.166666666667
1092,S2S3,G4,3641,14562,PDROS1C010,Prunus alleghaniensis,Alleghany Plum,,,Y,,N,PT,,,,,N,,,,,,,28-Feb-22,G4,S2,in biotics,G4,S2,0.6,0.289,0.0714285714286
1093,S2S3,G4G5,7413,478751,NBMUS29020,Dicranodontium denudatum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G4,S2,,G4,S2,0.6,0.0,
1094,S2S3,G5,7619,478961,NBMUS7K120,Tortella tortuosa,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1095,S2S3,G5,7619,478961,NBMUS7K120,Tortella tortuosa,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1096,S2S3,G5,6156,19199,NBHEP0P030,Fuscocephaloziopsis catenulata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1097,S2S3,G5,6156,19199,NBHEP0P030,Fuscocephaloziopsis catenulata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1098,S2S3,G5,4695,15670,PMPOA4K0S0,Panicum flexile,Wiry Witchgrass,,,Y,,TU,PT,1236124800.0,"5 extant sites, probably more out there (J. Kunsman), id difficult - undercollected? (VPTC Members, 2009-03-04); UTF: 1998-11-13, VPTC",,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.035,0.333333333333
1099,S2S3,G5,4695,15670,PMPOA4K0S0,Panicum flexile,Wiry Witchgrass,,,Y,,TU,PT,1236124800.0,"5 extant sites, probably more out there (J. Kunsman), id difficult - undercollected? (VPTC Members, 2009-03-04); UTF: 1998-11-13, VPTC",,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.035,0.333333333333
1100,S2S3,G4,7388,478726,NBMUS5E040,Physcomitrium immersum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G4,S2,,G4,S2,0.6,0.0,
1101,S2S3,G5,6198,19244,NBHEP220H0,Marsupella emarginata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1102,S2S3,G5,6198,19244,NBHEP220H0,Marsupella emarginata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1103,S2S3,G5,7572,478912,NBMUS6Z070,Sphagnum compactum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1104,S2S3,G5,7572,478912,NBMUS6Z070,Sphagnum compactum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1105,S2S3,G5,7568,478908,NBMUS6Z0D0,Sphagnum fuscum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,0.125
1106,S2S3,G5,7568,478908,NBMUS6Z0D0,Sphagnum fuscum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,0.125
1107,S2S3,G5,7608,478950,NBMUS0A150,Andreaea rupestris,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1108,S2S3,G5,7608,478950,NBMUS0A150,Andreaea rupestris,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1109,S2S3,G5,7566,478906,NBMUS7L0G0,Tortula muralis,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1110,S2S3,G5,7566,478906,NBMUS7L0G0,Tortula muralis,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1111,S2S3,G3G5,7297,478634,NBMUS5V090,Tortula truncata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G4,S2,,G4,S2,0.6,0.0,
1112,S2S3,G5,7528,478867,NBHEP27040,Metzgeria furcata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1113,S2S3,G5,7528,478867,NBHEP27040,Metzgeria furcata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1114,S2S3,G5,4588,15555,PMPOA4K2P0,Dichanthelium boreale,Panic-grass,,,Y,,TU,TU,910915200.0,"UTTF: 1998-11-13, VPTC",,,N,EXCLUDE from ER per DCNR 2019-01-02 (P19BOW01).,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.053,1.0
1115,S2S3,G5,4588,15555,PMPOA4K2P0,Dichanthelium boreale,Panic-grass,,,Y,,TU,TU,910915200.0,"UTTF: 1998-11-13, VPTC",,,N,EXCLUDE from ER per DCNR 2019-01-02 (P19BOW01).,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.053,1.0
1116,S2S3,G5,7351,478688,NBMUS560K0,Orthotrichum obtusifolium,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1117,S2S3,G5,7351,478688,NBMUS560K0,Orthotrichum obtusifolium,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1118,S2S3,G5,7671,479014,NBHEP1Y0A0,Lophoziopsis excisa,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1119,S2S3,G5,7671,479014,NBHEP1Y0A0,Lophoziopsis excisa,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1120,S2S3,G5,6110,19147,NBANT02020,Notothylas orbicularis,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1121,S2S3,G5,6110,19147,NBANT02020,Notothylas orbicularis,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1122,S2S3,G5,7499,478837,NBMUS1W030,Cratoneuron filicinum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1123,S2S3,G5,7499,478837,NBMUS1W030,Cratoneuron filicinum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1124,S2S3,G5,7391,478729,NBMUS4B020,Leucodon julaceus,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1125,S2S3,G5,7391,478729,NBMUS4B020,Leucodon julaceus,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1126,S2S3,G5,7294,478631,NBMUS560R0,Orthotrichum pusillum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1127,S2S3,G5,7294,478631,NBMUS560R0,Orthotrichum pusillum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1128,S2S3,G5,7579,478919,NBMUS5S070,Pohlia cruda,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1129,S2S3,G5,7579,478919,NBMUS5S070,Pohlia cruda,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1130,S2S3,G4,7268,478604,NBMUS2Q020,Ephemerum crassinervium,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G4,S2,,G4,S2,0.6,0.0,
1131,S2S3,G5,6113,19150,NBHEP0E030,Barbilophozia barbata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1132,S2S3,G5,6113,19150,NBHEP0E030,Barbilophozia barbata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1133,S2S3,G4G5,6141,19180,NBHEP1A0K0,Frullania riparia,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G4,S2,,G4,S2,0.6,0.0,
1134,S2S3,G5,7694,479264,NBMUS6J040,Rhytidiadelphus subpinnatus,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1135,S2S3,G5,7694,479264,NBMUS6J040,Rhytidiadelphus subpinnatus,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1136,S2S3,G5,6120,19157,NBHEP2Y030,Riccardia latifrons,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1137,S2S3,G5,6120,19157,NBHEP2Y030,Riccardia latifrons,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1138,S2S3,G5,7511,478850,NBMUS7E020,Thelia hirtella,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1139,S2S3,G5,7511,478850,NBMUS7E020,Thelia hirtella,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1140,S2S3,G3G5,7449,478787,NBMUS9B020,Rauiella scita,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G4,S2,,G4,S2,0.6,0.0,
1141,S2S3,G5,7199,478534,NBMUS0C040,Anomodon rugelii,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1142,S2S3,G5,7199,478534,NBMUS0C040,Anomodon rugelii,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1143,S2S3,G5,7417,478755,NBMUS6Z1V0,Sphagnum angustifolium,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,0.111111111111
1144,S2S3,G5,7417,478755,NBMUS6Z1V0,Sphagnum angustifolium,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,0.111111111111
1145,S2S3,G3G5,7238,478573,NBMUS2X0F0,Fontinalis sphagnifolia,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G4,S2,,G4,S2,0.6,0.0,
1146,S2S3,G5,7366,478704,NBMUS3X010,Isopterygiopsis muelleriana,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1147,S2S3,G5,7366,478704,NBMUS3X010,Isopterygiopsis muelleriana,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1148,S2S3,G5,6151,19194,NBHEP0C080,Asterella tenella,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1149,S2S3,G5,6151,19194,NBHEP0C080,Asterella tenella,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1150,S2S3,G5,7552,478891,NBMUS5H010,Plagiopus oederianus,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1151,S2S3,G5,7552,478891,NBMUS5H010,Plagiopus oederianus,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1152,S2S3,G5,7240,478575,NBMUS6Z080,Sphagnum cuspidatum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1153,S2S3,G5,7240,478575,NBMUS6Z080,Sphagnum cuspidatum,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G5,S2,,G5,S2,0.5,0.0,
1154,S2S3,G5,4252,15445,PMORC1Y020,Platanthera blephariglottis,White Fringed-orchid,,,Y,,N,PE,1236124800.0,"10 - 12 populations, most very small, total of about 500 plants, very vulnerable to deer browse (VPTC Members, 2009-03-04); TUTF: 1999-05-01, VPTC",,,Y,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.053,0.0384615384615
1155,S2S3,G5,4252,15445,PMORC1Y020,Platanthera blephariglottis,White Fringed-orchid,,,Y,,N,PE,1236124800.0,"10 - 12 populations, most very small, total of about 500 plants, very vulnerable to deer browse (VPTC Members, 2009-03-04); TUTF: 1999-05-01, VPTC",,,Y,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.053,0.0384615384615
1156,S2S3,G4,6148,19190,NBHEP1V010,Cheilolejeunea clypeata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G4,S2,,G4,S2,0.6,0.0,
1157,S2S3,G5T5,6106,19143,NBHEP1Y060,Lophozia bicrenata,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,T5,S2,,T5,S2,0.5,0.0,
1158,S2S3,G3G5,7408,478746,NBMUS2G080,Ditrichum rhynchostegium,,,,Y,,,,,,,,N,,,,,,,28-Feb-22,G4,S2,,G4,S2,0.6,0.0,
1159,S2S3,G5,4815,15794,PMPOT03160,Potamogeton zosteriformis,Flat-stem Pondweed,,,Y,,PR,PR,,,,,N,,,,,,,28-Feb-22,G5,S2,in biotics,G5,S2,0.5,0.013,0.1
